"11073c86802d82a3e9d16400ae8f55289fdb9ef4","CHANGE_SIGNATURE","{Function test_download_with_maxsize_very_large_file(self, mockserver, download_handler) at tests/test_downloader_handlers_http_base.py:474}","{Function test_download_with_maxsize_very_large_file(self, mockserver) at tests/test_downloader_handlers_http_base.py:473}","24","24"
"11073c86802d82a3e9d16400ae8f55289fdb9ef4","RENAME","{Function test_download_with_small_maxsize_per_spider(self, mockserver, download_handler) at tests/test_downloader_handlers_http_base.py:509}","{Function test_download_with_small_maxsize_via_setting(self, mockserver) at tests/test_downloader_handlers_http_base.py:508}","8","8"
"11073c86802d82a3e9d16400ae8f55289fdb9ef4","RENAME","{Function test_spider_has_download_timeout(self) at tests/test_downloadermiddleware_downloadtimeout.py:26}","{Function test_setting_has_download_timeout(self) at tests/test_downloadermiddleware_downloadtimeout.py:26}","6","5"
"11073c86802d82a3e9d16400ae8f55289fdb9ef4","CHANGE_SIGNATURE","{Function test_download_with_maxsize_very_large_file(self, mockserver, download_handler) at tests/test_downloader_handler_twisted_http2.py:65}","{Function test_download_with_maxsize_very_large_file(self, mockserver) at tests/test_downloader_handler_twisted_http2.py:66}","25","26"
"11073c86802d82a3e9d16400ae8f55289fdb9ef4","CHANGE_SIGNATURE","{Function test_download_with_maxsize(self, mockserver, download_handler) at tests/test_downloader_handlers_http_base.py:456}","{Function test_download_with_maxsize(self, mockserver) at tests/test_downloader_handlers_http_base.py:456}","16","15"
"1e8de2438060d85629473c5fe44c703c70109632"
"0adc5613487a26211f01028b66425d7c8ebf00ed"
"813fd9f1ac424229f8614346de8a20739481b395"
"2f62ab532dae41c1088312a6d5a32da485cdbc29"
"31a9c03c2482284a72d90af4c6dfcb0bca564b49"
"c44b8df6c7f8a6650c9655e271da2ba3a764fa15","EXTRACT","{Function test_download_warnsize_spider_attr_zstd(self) at tests/test_downloadermiddleware_httpcompression.py:702}","{Function _skip_if_no_zstd() at tests/test_downloadermiddleware_httpcompression.py:63}","6","5"
"c44b8df6c7f8a6650c9655e271da2ba3a764fa15","EXTRACT_MOVE","{Function gunzip(data, max_size) at scrapy/utils/gz.py:14}","{Function _check_max_size(decompressed_size, max_size) at scrapy/utils/_compression.py:28}","29","3"
"c44b8df6c7f8a6650c9655e271da2ba3a764fa15","EXTRACT","{Function test_compression_bomb_spider_attr_zstd(self) at tests/test_downloadermiddleware_httpcompression.py:568}","{Function _skip_if_no_zstd() at tests/test_downloadermiddleware_httpcompression.py:63}","6","5"
"c44b8df6c7f8a6650c9655e271da2ba3a764fa15","EXTRACT","{Function _inflate(data, max_size) at scrapy/utils/_compression.py:52}","{Function _check_max_size(decompressed_size, max_size) at scrapy/utils/_compression.py:28}","32","3"
"c44b8df6c7f8a6650c9655e271da2ba3a764fa15","EXTRACT","{Function test_process_response_zstd(self) at tests/test_downloadermiddleware_httpcompression.py:179}","{Function _skip_if_no_zstd() at tests/test_downloadermiddleware_httpcompression.py:63}","20","5"
"c44b8df6c7f8a6650c9655e271da2ba3a764fa15","EXTRACT","{Function test_compression_bomb_setting_zstd(self) at tests/test_downloadermiddleware_httpcompression.py:532}","{Function _skip_if_no_zstd() at tests/test_downloadermiddleware_httpcompression.py:63}","6","5"
"c44b8df6c7f8a6650c9655e271da2ba3a764fa15","EXTRACT","{Function _unbrotli(data, max_size) at scrapy/utils/_compression.py:86}","{Function _check_max_size(decompressed_size, max_size) at scrapy/utils/_compression.py:28}","19","3"
"c44b8df6c7f8a6650c9655e271da2ba3a764fa15","EXTRACT","{Function test_download_warnsize_setting_zstd(self) at tests/test_downloadermiddleware_httpcompression.py:651}","{Function _skip_if_no_zstd() at tests/test_downloadermiddleware_httpcompression.py:63}","6","5"
"c44b8df6c7f8a6650c9655e271da2ba3a764fa15","EXTRACT","{Function test_download_warnsize_request_meta_zstd(self) at tests/test_downloadermiddleware_httpcompression.py:751}","{Function _skip_if_no_zstd() at tests/test_downloadermiddleware_httpcompression.py:63}","6","5"
"c44b8df6c7f8a6650c9655e271da2ba3a764fa15","INLINE","{Function _brotli_decompress(decompressor, data) at scrapy/utils/_compression.py:37}","{Function _unbrotli(data, max_size) at scrapy/utils/_compression.py:59}","2","15"
"c44b8df6c7f8a6650c9655e271da2ba3a764fa15","EXTRACT","{Function test_compression_bomb_request_meta_zstd(self) at tests/test_downloadermiddleware_httpcompression.py:602}","{Function _skip_if_no_zstd() at tests/test_downloadermiddleware_httpcompression.py:63}","6","5"
"c44b8df6c7f8a6650c9655e271da2ba3a764fa15","EXTRACT","{Function _unzstd(data, max_size) at scrapy/utils/_compression.py:107}","{Function _check_max_size(decompressed_size, max_size) at scrapy/utils/_compression.py:28}","18","3"
"14737e91edc513967f516fc839cc9c8a4f8d91da","EXTRACT","{Function _unzstd(data, max_size) at scrapy/utils/_compression.py:107}","{Function _check_max_size(decompressed_size, max_size) at scrapy/utils/_compression.py:28}","18","3"
