"94df17f4430297f396ede98e41713165e8c5e73b"
"7307f5a06bab76ff3a9f74631df28f5fe6e21291"
"eaa5cfcc9cf4627570519fc0e89ee90e03e56496"
"1dd345411c670e4efa5975f027c9ef5838f53ce3"
"ac5de1f88c63b00c227a14f2420d2cbbcbf64a7a"
"87e927a0e55135604a33209680fe5c11148f4fc5"
"43d8afcdd6303bc4f5092166ba1b40389e0c506a","CHANGE_SIGNATURE","{Method initialize(spammable, perform_spam_check) at app/services/user_agent_detail_service.rb:4}","{Method initialize(spammable, perform_spam_check, current_user) at app/services/user_agent_detail_service.rb:4}","4","5"
"fe01add9838fd926e325ddc7d4ff966d2f16853e","CHANGE_SIGNATURE","{Method valid_definition?(scope, definition, context, _container, _requested_search_type) at lib/search/scopes.rb:167}","{Method valid_definition?(scope, definition, context, _container, requested_search_type) at lib/search/scopes.rb:162}","8","11"
"98a66b65438faaa4e782da11309b505f05bc375f"
"0621070cb44a777c7d3a84e1843ff2ae8a6d6eba","CHANGE_SIGNATURE","{Method valid_definition?(scope, definition, context, _container, requested_search_type) at lib/search/scopes.rb:162}","{Method valid_definition?(scope, definition, context, _container, _requested_search_type) at lib/search/scopes.rb:167}","11","8"
"64557d4ff53ebecb8ab4c82f15cbf9b9d0a1cba6","CHANGE_SIGNATURE","{Method execute(log_duration) at app/services/merge_requests/reload_diffs_service.rb:12}","{Method execute() at app/services/merge_requests/reload_diffs_service.rb:12}","26","12"
"64557d4ff53ebecb8ab4c82f15cbf9b9d0a1cba6","CHANGE_SIGNATURE","{Method reload_diff(current_user, log_duration) at app/models/merge_request.rb:1428}","{Method reload_diff(current_user) at app/models/merge_request.rb:1428}","5","5"
"94b508292e95c7dddef5bd1e9c9e332a76b114f8"
"cfd9fc397014ae98b9d8fdb1b0810c294bf303f5"
"9100efec582ad226586ab51df8c796957646c660"
"a4629a0be19d4e2b7b5e4de936a0d6e9763c7cb3","CHANGE_SIGNATURE","{Method project_as_target?(original_value) at app/models/event.rb:529}","{Method project_as_target?(target_type) at app/models/event.rb:529}","7","6"
"a4629a0be19d4e2b7b5e4de936a0d6e9763c7cb3","CHANGE_SIGNATURE","{Method project_as_target?(original_value) at app/models/push_event.rb:119}","{Method project_as_target?(target_type) at app/models/push_event.rb:119}","5","5"
"a4629a0be19d4e2b7b5e4de936a0d6e9763c7cb3","EXTRACT_MOVE","{Method send_commit_update!(deadline) at app/models/cells/outstanding_lease.rb:26}","{Method commit_update(uuid, deadline) at lib/gitlab/topology_service_client/claim_service.rb:10}","8","7"
"a4629a0be19d4e2b7b5e4de936a0d6e9763c7cb3","EXTRACT_MOVE","{Method send_rollback_update!(deadline) at app/models/cells/outstanding_lease.rb:35}","{Method rollback_update(uuid, deadline) at lib/gitlab/topology_service_client/claim_service.rb:18}","10","7"
"a4629a0be19d4e2b7b5e4de936a0d6e9763c7cb3","RENAME","{Method has_attachments?(object) at lib/gitlab/github_import/importer/attachments/base_importer.rb:60}","{Method fetch_attachments(object) at lib/gitlab/github_import/importer/attachments/base_importer.rb:63}","6","6"
"9e26dfee605a7199d49ab0915b294c9384ba592e","EXTRACT","{Method metadata_model() at lib/gitlab/background_migration/move_ci_builds_metadata.rb:145}","{Method ci_model(table_name, primary_key) at lib/gitlab/background_migration/move_ci_builds_metadata.rb:535}","3","3"
"9e26dfee605a7199d49ab0915b294c9384ba592e","MOVE","{Method backfill_epics_dates(sub_batch) at lib/gitlab/background_migration/rerun_epic_dates_to_work_item_dates_sources_sync.rb:27}","{Method backfill_epics_dates(sub_batch) at lib/gitlab/background_migration/resync_epic_dates_to_work_items_dates_sources.rb:27}","8","8"
"9e26dfee605a7199d49ab0915b294c9384ba592e","EXTRACT","{Method definition_instance_model() at lib/gitlab/background_migration/move_ci_builds_metadata.rb:129}","{Method ci_model(table_name, primary_key) at lib/gitlab/background_migration/move_ci_builds_metadata.rb:535}","4","3"
"9e26dfee605a7199d49ab0915b294c9384ba592e","RENAME","{Method job_definition_instance_attrs(job, job_definition) at lib/gitlab/background_migration/move_ci_builds_metadata.rb:110}","{Method job_definition_instance_attrs_for(job, job_definition) at lib/gitlab/background_migration/move_ci_builds_metadata.rb:338}","8","8"
"9e26dfee605a7199d49ab0915b294c9384ba592e","EXTRACT","{Method definition_model() at lib/gitlab/background_migration/move_ci_builds_metadata.rb:125}","{Method ci_model(table_name, primary_key) at lib/gitlab/background_migration/move_ci_builds_metadata.rb:535}","3","3"
"9e26dfee605a7199d49ab0915b294c9384ba592e","RENAME","{Method load_tags_for(job_records) at lib/gitlab/background_migration/move_ci_builds_metadata.rb:198}","{Method tag_records() at lib/gitlab/background_migration/move_ci_builds_metadata.rb:220}","11","8"
"9e26dfee605a7199d49ab0915b294c9384ba592e","RENAME","{Method ensure_string_format(variables) at lib/gitlab/background_migration/move_ci_builds_metadata.rb:299}","{Method parsed_variables() at lib/gitlab/background_migration/move_ci_builds_metadata.rb:288}","8","8"
"9e26dfee605a7199d49ab0915b294c9384ba592e","MOVE","{Method build_work_items_dates_source(epics_batch) at lib/gitlab/background_migration/rerun_epic_dates_to_work_item_dates_sources_sync.rb:36}","{Method build_work_items_dates_source(epics_batch) at lib/gitlab/background_migration/resync_epic_dates_to_work_items_dates_sources.rb:36}","23","23"
"9e26dfee605a7199d49ab0915b294c9384ba592e","EXTRACT","{Method job_model() at lib/gitlab/background_migration/move_ci_builds_metadata.rb:138}","{Method ci_model(table_name, primary_key) at lib/gitlab/background_migration/move_ci_builds_metadata.rb:535}","6","3"
"9e26dfee605a7199d49ab0915b294c9384ba592e","EXTRACT","{Method job_artifact_model() at lib/gitlab/background_migration/move_ci_builds_metadata.rb:149}","{Method ci_model(table_name, primary_key) at lib/gitlab/background_migration/move_ci_builds_metadata.rb:535}","3","3"
"9e26dfee605a7199d49ab0915b294c9384ba592e","RENAME","{Method find_or_create_job_definition_from(job, metadata, tag_list, run_steps) at lib/gitlab/background_migration/move_ci_builds_metadata.rb:153}","{Method initialize_from(job) at lib/gitlab/background_migration/move_ci_builds_metadata.rb:490}","15","14"
"9e26dfee605a7199d49ab0915b294c9384ba592e","MOVE","{Method perform() at lib/gitlab/background_migration/rerun_epic_dates_to_work_item_dates_sources_sync.rb:19}","{Method perform() at lib/gitlab/background_migration/resync_epic_dates_to_work_items_dates_sources.rb:19}","5","5"
"9e26dfee605a7199d49ab0915b294c9384ba592e","EXTRACT","{Method job_taggings_model() at lib/gitlab/background_migration/move_ci_builds_metadata.rb:134}","{Method ci_model(table_name, primary_key) at lib/gitlab/background_migration/move_ci_builds_metadata.rb:535}","3","3"
"d93878d1a0354f9ad65a095c5f592c83e0487340","MOVE","{Method track_event(component) at lib/gitlab/ci/pipeline/chain/component_usage.rb:20}","{Method track_event(component, component_project, project, user) at app/workers/ci/catalog/resources/track_component_usage_worker.rb:42}","15","15"
"d93878d1a0354f9ad65a095c5f592c83e0487340","CHANGE_SIGNATURE","{Method user_theme_primary_color() at app/helpers/preferences_helper.rb:120}","{Method user_theme_primary_color(dark) at app/helpers/preferences_helper.rb:120}","3","5"
"87b312455119ab0125f2bd99cd5f8b3a207c78a6","MOVE_RENAME","{Method new_member(member) at app/services/notification_service.rb:513}","{Method send_access_granted_notification() at app/models/member.rb:713}","12","12"
"19da11cae17a68f35c51938385c1c61d4500f96d","CHANGE_SIGNATURE","{Method execute!(modified_files) at scripts/lint/check_deprecated_files.rb:36}","{Method execute!(files) at scripts/lint/check_deprecated_files.rb:42}","11","11"
"1e7127eb4b1336937afad24dd500009abc3c117d","MOVE","{Method feature_category() at lib/authz/permission.rb:42}","{Method feature_category() at lib/authz/concerns/yaml_permission.rb:77}","3","3"
"1e7127eb4b1336937afad24dd500009abc3c117d","MOVE","{Method resource() at lib/authz/permission.rb:31}","{Method resource() at lib/authz/concerns/yaml_permission.rb:70}","6","6"
"1e7127eb4b1336937afad24dd500009abc3c117d","MOVE","{Method action() at lib/authz/permission.rb:24}","{Method action() at lib/authz/concerns/yaml_permission.rb:63}","6","6"
"1e7127eb4b1336937afad24dd500009abc3c117d","MOVE","{Method permissions() at lib/authz/permission_group.rb:15}","{Method permissions() at lib/authz/permission_groups/assignable.rb:30}","3","3"
"1e7127eb4b1336937afad24dd500009abc3c117d","MOVE","{Method boundaries() at lib/authz/permission.rb:38}","{Method boundaries() at lib/authz/concerns/yaml_permission.rb:81}","3","3"
"6b3a2355c9b3df89444c85964e9b6a298cfbd30f","MOVE","{Method add_comment_to_review(text) at qa/qa/page/component/note.rb:173}","{Method add_comment_to_review(text) at qa/qa/page/merge_request/show.rb:200}","5","5"
"6b3a2355c9b3df89444c85964e9b6a298cfbd30f","CHANGE_SIGNATURE","{Method initialize(diff_file, additional_menu_items) at app/components/rapid_diffs/diff_file_header_component.rb:8}","{Method initialize(diff_file, additional_menu_items, environment) at app/components/rapid_diffs/diff_file_header_component.rb:8}","4","5"
"6b3a2355c9b3df89444c85964e9b6a298cfbd30f","MOVE","{Method has_comment_author?(author_username) at qa/qa/page/component/note.rb:108}","{Method has_comment_author?(author_username) at qa/qa/page/merge_request/show.rb:182}","5","5"
"6b3a2355c9b3df89444c85964e9b6a298cfbd30f","CHANGE_SIGNATURE","{Method initialize(diff_file, parallel_view) at app/components/rapid_diffs/diff_file_component.rb:10}","{Method initialize(diff_file, parallel_view, environment) at app/components/rapid_diffs/diff_file_component.rb:10}","4","5"
"6b3a2355c9b3df89444c85964e9b6a298cfbd30f","CHANGE_SIGNATURE","{Method initialize(subject, diff_view, diff_options, request_params, current_user) at app/presenters/rapid_diffs/commit_presenter.rb:9}","{Method initialize(subject, diff_view, diff_options, request_params, current_user, environment) at app/presenters/rapid_diffs/commit_presenter.rb:9}","4","4"
"6b3a2355c9b3df89444c85964e9b6a298cfbd30f","MOVE","{Method resolve_discussion_at_index(index) at qa/qa/page/component/note.rb:128}","{Method resolve_discussion_at_index(index) at qa/qa/page/merge_request/show.rb:188}","5","5"
"6b3a2355c9b3df89444c85964e9b6a298cfbd30f","MOVE","{Method has_comment?(comment_text, wait) at qa/qa/page/component/note.rb:100}","{Method has_comment?(comment_text, wait) at qa/qa/page/merge_request/show.rb:174}","7","7"
"6b3a2355c9b3df89444c85964e9b6a298cfbd30f","CHANGE_SIGNATURE","{Method initialize(subject, diff_view, diff_options, request_params) at app/presenters/rapid_diffs/base_presenter.rb:5}","{Method initialize(subject, diff_view, diff_options, request_params, environment) at app/presenters/rapid_diffs/base_presenter.rb:5}","6","7"
"6b3a2355c9b3df89444c85964e9b6a298cfbd30f","MOVE","{Method start_review_with_comment(text) at qa/qa/page/component/note.rb:167}","{Method start_review_with_comment(text) at qa/qa/page/merge_request/show.rb:194}","5","5"
"4e17904d127824a9772adbe7e1878829d9e11a99","MOVE","{Method localized_error_messages() at app/services/organizations/groups/transfer_validator.rb:51}","{Method localized_error_messages() at app/services/organizations/groups/transfer_service.rb:144}","7","9"
"4e17904d127824a9772adbe7e1878829d9e11a99","CHANGE_SIGNATURE","{Method raw_participants(current_user) at app/models/concerns/participable.rb:80}","{Method raw_participants(current_user, verify_access) at app/models/concerns/participable.rb:94}","41","42"
"4e17904d127824a9772adbe7e1878829d9e11a99","MOVE","{Method group_is_root?() at app/services/organizations/groups/transfer_validator.rb:36}","{Method group_is_root?() at app/services/organizations/groups/transfer_service.rb:123}","3","3"
"4e17904d127824a9772adbe7e1878829d9e11a99","MOVE","{Method has_permission?() at app/services/organizations/groups/transfer_validator.rb:44}","{Method has_permission?() at app/services/organizations/groups/transfer_service.rb:131}","6","6"
"4e17904d127824a9772adbe7e1878829d9e11a99","CHANGE_SIGNATURE","{Method get_for_ref(ref, job_name) at spec/requests/api/ci/job_artifacts_spec.rb:507}","{Method get_for_ref(ref, job_name, search_recent_successful_pipelines) at spec/requests/api/ci/job_artifacts_spec.rb:507}","3","5"
"8dd97285640054d1124e521be169f5563599c52e","CHANGE_SIGNATURE","{Method server_streaming(request, method) at lib/gitlab/topology_service_client/metrics_interceptor.rb:43}","{Method server_streaming(request, call, method, metadata) at lib/gitlab/topology_service_client/metrics_interceptor.rb:43}","51","51"
"8dd97285640054d1124e521be169f5563599c52e","CHANGE_SIGNATURE","{Method user_merge_branch(user, source_sha, target_branch, message, target_sha) at lib/gitlab/gitaly_client/operation_service.rb:168}","{Method user_merge_branch(user, source_sha, target_branch, message, target_sha, sign) at lib/gitlab/gitaly_client/operation_service.rb:168}","57","58"
"8dd97285640054d1124e521be169f5563599c52e","CHANGE_SIGNATURE","{Method request_response(request, method) at lib/gitlab/topology_service_client/metrics_interceptor.rb:14}","{Method request_response(request, call, method, metadata) at lib/gitlab/topology_service_client/metrics_interceptor.rb:14}","9","9"
"8dd97285640054d1124e521be169f5563599c52e","CHANGE_SIGNATURE","{Method merge(user, source_sha, target_branch, message, target_sha, &block) at lib/gitlab/git/repository.rb:689}","{Method merge(user, source_sha, target_branch, message, target_sha, sign, &block) at lib/gitlab/git/repository.rb:689}","10","11"
"8dd97285640054d1124e521be169f5563599c52e","CHANGE_SIGNATURE","{Method bidi_streamer(requests, method) at lib/gitlab/topology_service_client/metrics_interceptor.rb:96}","{Method bidi_streamer(requests, call, method, metadata) at lib/gitlab/topology_service_client/metrics_interceptor.rb:96}","59","59"
"8dd97285640054d1124e521be169f5563599c52e","CHANGE_SIGNATURE","{Method client_streaming(requests, method) at lib/gitlab/topology_service_client/metrics_interceptor.rb:25}","{Method client_streaming(requests, call, method, metadata) at lib/gitlab/topology_service_client/metrics_interceptor.rb:25}","16","16"
