"dede2886a8499f984c90b6d38ae00ca04638e5d6"
"eae2a1bd5f5dc96596b9d6c57fa1b43869864835"
"3f42ca14011e972ee439a27d47415bc7574f2317"
"91e221b04712ec8dc563328ed3ec648df8f0933b"
"91368adbb556286942d996c60ab6cc39306415b7","CHANGE_SIGNATURE","{function_declaration CheckDataConsistency(ctx context.Context, identity string, lastSyncedResourceVersion string, listFn ListFunc[T], listOptions metav1.ListOptions, retrieveItemsFn RetrieveItemsFunc[U]) at staging/src/k8s.io/client-go/util/consistencydetector/data_consistency_detector.go:67}","{function_declaration CheckDataConsistency(ctx context.Context, identity string, lastSyncedResourceVersion string, listFn ListFunc[T], listItemTransformFunc TransformFunc, listOptions metav1.ListOptions, retrieveItemsFn RetrieveItemsFunc[U]) at staging/src/k8s.io/client-go/util/consistencydetector/data_consistency_detector.go:69}","41","50"
"91368adbb556286942d996c60ab6cc39306415b7","CHANGE_SIGNATURE","{function_declaration checkWatchListDataConsistencyIfRequested(ctx context.Context, identity string, lastSyncedResourceVersion string, listFn consistencydetector.ListFunc[T], retrieveItemsFn consistencydetector.RetrieveItemsFunc[U]) at staging/src/k8s.io/client-go/tools/cache/reflector_data_consistency_detector.go:36}","{function_declaration checkWatchListDataConsistencyIfRequested(ctx context.Context, identity string, lastSyncedResourceVersion string, listFn consistencydetector.ListFunc[T], listItemTransformFunc func(interface{}) (interface{}, error), retrieveItemsFn consistencydetector.RetrieveItemsFunc[U]) at staging/src/k8s.io/client-go/tools/cache/reflector_data_consistency_detector.go:36}","8","8"
"76da8d6de027a4bf62601d45b8d72f8fa627ab5c","EXTRACT","{function_declaration newInformer(clientState Store, options InformerOptions) at staging/src/k8s.io/client-go/tools/cache/controller.go:706}","{function_declaration newQueueFIFO(clientState Store, transform TransformFunc) at staging/src/k8s.io/client-go/tools/cache/controller.go:733}","39","15"
"88c20d46a4e5ca8db7519c81856a358c919ae262","RENAME","{method_declaration List() at staging/src/k8s.io/client-go/tools/cache/delta_fifo_test.go:31}","{method_declaration list() at staging/src/k8s.io/client-go/tools/cache/delta_fifo_test.go:31}","5","5"
"88c20d46a4e5ca8db7519c81856a358c919ae262","RENAME","{method_declaration Get(obj interface{}) at staging/src/k8s.io/client-go/tools/cache/delta_fifo_test.go:63}","{method_declaration get(obj interface{}) at staging/src/k8s.io/client-go/tools/cache/delta_fifo_test.go:63}","7","7"
"c6fa10dbb7ca36bd0103ca6cbff0adaaf5606e62"
"03066850f638894321de2dd05fb78029bb0c0a11"
"aa54ffa485a6bf38b8c40b27b491152d6b613d0b"
"4a944d1a3fab9aa0bc8c985dfa7ad607ecf28531"
"51f614a15622441457ace729999ad024c652057a"
"de1b8e076a3f25429fb10734edd455432440be46"
"76b76c2d523f29f3d57896309aba0422c736d93d"
"f8be8d320f3eecdbb057b5b5f41e178614058b6e"
"7e3e9b6a64b898d3577625b6739f710644350724"
"5302b929ae55e86ad40b57d74c326529792d0439","EXTRACT","{method_declaration Read(p []byte) at vendor/golang.org/x/net/http2/transport.go:3140}","{method_declaration release(zr *gzip.Reader) at vendor/golang.org/x/net/http2/transport.go:3140}","13","9"
"5302b929ae55e86ad40b57d74c326529792d0439","CHANGE_SIGNATURE","{function_declaration writeWithByteTimeout(group synctestGroupInterface, conn net.Conn, timeout time.Duration, p []byte) at vendor/golang.org/x/net/http2/http2.go:323}","{function_declaration writeWithByteTimeout(conn net.Conn, timeout time.Duration, p []byte) at vendor/golang.org/x/net/http2/http2.go:319}","22","16"
"5302b929ae55e86ad40b57d74c326529792d0439","CHANGE_SIGNATURE","{method_declaration walkReadyInOrder(openParent bool, tmp *[]*priorityNode, f func(*priorityNode, bool) bool) at vendor/golang.org/x/net/http2/writesched_priority.go:157}","{method_declaration walkReadyInOrder(openParent bool, tmp *[]*priorityNodeRFC7540, f func(*priorityNodeRFC7540, bool) bool) at vendor/golang.org/x/net/http2/writesched_priority_rfc7540.go:157}","52","52"
"5302b929ae55e86ad40b57d74c326529792d0439","CHANGE_SIGNATURE","{function_declaration newBufferedWriter(group synctestGroupInterface, conn net.Conn, timeout time.Duration) at vendor/golang.org/x/net/http2/http2.go:264}","{function_declaration newBufferedWriter(conn net.Conn, timeout time.Duration) at vendor/golang.org/x/net/http2/http2.go:261}","7","6"
"5302b929ae55e86ad40b57d74c326529792d0439","CHANGE_SIGNATURE","{method_declaration addClosedOrIdleNode(list *[]*priorityNode, maxSize int, n *priorityNode) at vendor/golang.org/x/net/http2/writesched_priority.go:431}","{method_declaration addClosedOrIdleNode(list *[]*priorityNodeRFC7540, maxSize int, n *priorityNodeRFC7540) at vendor/golang.org/x/net/http2/writesched_priority_rfc7540.go:430}","13","13"
"5302b929ae55e86ad40b57d74c326529792d0439","CHANGE_SIGNATURE","{method_declaration add(addr net.Addr) at vendor/golang.org/x/crypto/ssh/tcpip.go:164}","{method_declaration add(n, addr string) at vendor/golang.org/x/crypto/ssh/tcpip.go:195}","10","11"
"5302b929ae55e86ad40b57d74c326529792d0439","EXTRACT","{method_declaration GoString() at vendor/golang.org/x/net/dns/dnsmessage/message.go:2399}","{method_declaration GoString() at vendor/golang.org/x/net/dns/dnsmessage/message.go:2726}","10","5"
"5302b929ae55e86ad40b57d74c326529792d0439","CHANGE_SIGNATURE","{function_declaration parseARM64SystemRegisters(isar0, isar1, pfr0 uint64) at vendor/golang.org/x/sys/cpu/cpu_arm64.go:71}","{function_declaration parseARM64SystemRegisters(isar0, isar1, mmfr1, pfr0 uint64) at vendor/golang.org/x/sys/cpu/cpu_arm64.go:71}","113","129"
